,numero,nombre,apodo,juego,arquetipo,posicion_en,elemento_en,disparo,control,tecnica,defensa,fisico,velocidad,inteligencia,total,age_group,genero,rol,imagen_url,fecha_creacion,fecha_actualizacion
3774,1829,Marco Maserati,Maserati,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/b/pb7miy3mxkc.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3775,1839,Giuseppe Cannavaro,Cannav.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/q/mqpogyjx5c8.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3776,1841,Carlos Lagarto,Lagarto,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/j/w/jwyfgqybnl0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3777,1842,Antonio Bagre,Bagre,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/4/-/4-dknvuhgwc.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3778,1843,Monstro Ximenes,Monstro,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/6/f/6fe4jmgnlqc.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3779,1844,Formiga Clemens,Clemens,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/l/3/l31zozg3ij0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3780,1852,Ulisses Nogueira,Nogueira,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/1/r1rml_qcow8.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3781,1853,Gervasio Oliveira,Oliveira,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/u/tuwqlm4wl28.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3782,1856,Leão Samus,Leão,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Wind,106,110,107,133,138,113,154,861,Adult,Male,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/7/t/7t_zufp1hd0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3783,1859,Jacques Allemand,Jackal,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/u/vuhik-k0ipe.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3784,1861,Buddy Plains,Buffalo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/c/d/cdx1jyqig6s.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3785,1862,Dean Goddard,Dingo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/1/t1aukn2ynje.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3786,1870,Ian C. Wincy,Spider,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/3/3/33kbpr8zlam.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3787,1873,Chris Ellis,B'fly,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/r/krxjfq9twpu.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3788,1877,Walter Mountain,Mountain,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/8/-8ivtjhy7fk.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3789,1878,Jimi Gaines,Gaines,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/d/8dlz9qze-dk.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3790,1879,Ian Ferrum,Ferrum,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/1/n1usqvvktwm.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3791,1887,Jarell Mangrove,Mangrove,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/x/3/x3wh7jfpvje.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3792,1893,Kevin Pinot,Pinot,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/d/c/dceshy9l2jc.png,2025-12-21 14:50:42,2025-12-21 14:50:42
3793,1894,Michaël Aron,Aron,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/q/sqvzqnbxb60.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3794,1895,Francis Poujol,Poujol,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/l/uloveujde80.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3795,1896,Pierre Godin,Godin,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/j/fjzoprvnzpc.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3796,1904,André Pinson,Pinson,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/h/fh9bcnlm1cu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3797,1905,Jean Gutain,Gutain,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/a/ha6hs-3gwau.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3798,1909,José Costa,Costa,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/9/c/9ckuz6e3owu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3799,1910,Rafael López,López,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/q/mq71ef4nfd8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3800,1911,Antonio Gallego,Gallego,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/o/l/ol8pwcqhaf8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3801,1921,Laudelino Castor,Castor,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/a/nauby2ucujc.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3802,1925,Alexander Hausen,Hausen,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/5/u/5uer17jm338.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3803,1926,Heinrich Farber,Farber,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/g/ig1kyev2aeu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3804,1927,Kurt Zawel,Zawel,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/n/knyw2d9afcu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3805,1928,Lukas Schmidt,Schmidt,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/7/p/7pd3bibgyx8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3806,1939,Emmanuel Ewerz,Ewerz,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/y/r/yryqgvqvp3s.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3807,1941,Dakarai Furman,Furman,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/_/d/_dqt5xygh-8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3808,1942,Jake Fana,Fana,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/o/r/orbmuou8mnu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3809,1943,Masego Molelo,Molelo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/k/mkcq6xgqjlu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3810,1944,Cassius Tobler,Tobler,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/9/i/9itxxogqk48.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3811,1952,Moeneeb Booysen,Booysen,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/g/ngjk8kqbir0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3812,1953,Kennedy McCarthy,McCarthy,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/l/b/lbo4s94tnt0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3813,1958,Genel,Genel,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Mountain,106,110,107,133,138,113,154,861,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nbqio_qmss0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3814,1959,Ekadel,Ekadel,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Wind,110,116,117,127,133,113,145,861,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/6/p6t-gm4kxq0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3815,1969,Abigor,Abigor,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,106,110,107,133,138,113,154,861,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/b/tb-kc3jamv8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3816,1970,Behemoth,Behemoth,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Forest,106,110,107,133,138,113,154,861,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/6/v654yub2jt8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3817,1971,Belial,Belial,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,106,110,107,133,138,113,154,861,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/s/esizfr9mkgu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3818,1999,Cutter Shorten,Cutter,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/4/k4b5vxf_7l0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3819,2000,Manny Pickles,Pickles,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/q/kqa01wm2aju.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3820,2014,Goodie Touchouse,Goodie,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/6/v6bghtdbvq8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3821,2018,Seamus Rock,Club,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/4/14ltshjwpd0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3822,2021,Florence Tripps,Florence,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/e/mewb8aiu0ws.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3823,2023,Gary Baldi,Baldi,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/3/z/3zipc4bcsf0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3824,2027,Bill Mallard,Duckie,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/_/n/_nlgqwr0kps.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3825,2028,Roo Hopper,Roo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/o/l/ol6n9pnonae.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3826,2031,Oz Tier,Tier,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/d/d/ddvvt0mq6pc.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3827,2033,Stu Potter,Stewpot,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/e/me97twfiice.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3828,2035,Heidi Rood,Li'l Red,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/j/g/jgzcpk66oqe.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3829,2039,Will Wary,Wary,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/b/hbl6g4g78cu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3830,2045,Liddy Gan,Gan,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/g/n/gnhqnoehg2k.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3831,2051,Gracey Grapples,Grapples,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/9/d/9d7pz8vsk2u.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3832,2053,Sue Accharin,Chirpy,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/e/sep9ne8e8lm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3833,2055,Steven Nevets,Nevets,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/g/pgne7szg2pm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3834,2061,Fala Polaris,Polaris,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/i/uipbxwrrkq0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3835,2064,Poppy Playhard,Workhard,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/n/0nk0ilkz_we.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3836,2065,Connie Fuchsia,Confucia,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/a/n/an1stgn7yps.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3837,2067,Marty Oshker,M'oshka,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/b/h/bhr_i5fzlxm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3838,2074,Olaf Nobeard,Nobeard,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/z/a/zawjmgnform.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3839,2084,Berthel Stagg,Stagg,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/l/wlelkkzig3s.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3840,2088,Isodoura Bouquet,Bouquet,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/k/skoydmcdwtk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3841,2091,Kev Fiyah,Keffiyeh,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/_/c/_cbqt3ddt48.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3842,2092,Shadi Mesmer,Mesmer,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/o/q/oqqx-ilnalu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3843,2093,Preston Digitator,Digitat.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Fire,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/f/ufjetvqv1rk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3844,2096,Fabrice Pesci,Pesci,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/a/v/av2ccytnsum.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3845,2097,Boo Spector,Spector,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/h/0htrgzaez4s.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3846,2098,Cole Tivator,Tivator,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/v/fvcwrm8-ele.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3847,2101,Monty Tasker,Tasker,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,DF,Fire,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/w/j/wjj47d9gdec.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3848,2111,Kit Fischer,Fischer,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Forest,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/c/fcpwn_ghzb0.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3849,2120,Rick Shaw,Rickshaw,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/o/0oaihmmwyhu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3850,2122,Meowlinda Purrsival,Puss,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Mountain,106,110,107,133,138,113,154,861,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/h/hhsfiq4mwu8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3851,2126,Paddy Filler,Filler,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/k/tkwya6omilk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3852,2128,Woody Prince,Prince,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/y/eyxcoab8or8.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3853,2132,Wulf Blackbean,Blackb.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,DF,Wind,106,110,107,133,138,113,154,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/8/88zrze8y-nm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3854,2134,Ameen Abel,Abel,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,DF,Forest,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/7/t7h_nmvqmeu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
3855,2139,Gustav Weathervane,Weather.,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,110,116,117,127,133,113,145,861,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/x/w/xwmf13qjvts.png,2025-12-21 14:50:43,2025-12-21 14:50:43
